id,reviewer_id,rating
97827,265,3
97828,562826,5
97829,562826,4
97830,105626,3
97831,538501,4
97832,428602,3
97833,625276,5
97834,480056,4
97835,521324,5
97836,561717,3
97837,561717,4
97838,521324,2
97839,18,4
97840,120741,4
97841,65275,4
97842,440259,3
97843,646211,4
97844,633805,3
97845,652336,5
97846,65275,2
97847,220195,4
97848,16401,3
97849,653739,4
97850,471543,4
97851,653739,3
97852,7588,4
97853,633805,4
97854,653739,3
97855,17257,4
97856,333258,5
97857,94648,3
97858,629281,4
97859,633805,3
97860,639190,4
97861,166636,3
97862,471543,4
97868,633805,5
97870,171967,2
97871,471543,3
97872,227945,4
97873,267916,5
97874,471543,3
97875,194713,3
97876,629281,4
97877,64519,4
97880,81745,4
97883,663273,3
97885,132384,4
97886,605880,5
97887,663273,3
97888,633805,4
97889,55332,3
97890,663273,4
97891,639190,5
97892,663332,5
97893,633805,4
97894,317083,4
97895,633805,3
97896,512679,4
97897,663273,4
97898,663367,4
97899,633805,3
97900,512679,3
97901,663273,3
97902,557982,4
97903,633805,3
97904,512679,5
97905,288829,5
97906,533685,5
97907,639190,3
97908,512679,3
97909,645583,5
97910,170576,4
97911,656274,4
97912,512679,4
97913,461321,4
97914,191627,4
97915,512679,3
97916,265739,4
97917,512679,3
97918,512679,3
97919,265739,4
97920,512679,3
97921,512679,3
97922,494328,5
97923,265739,4
97924,364641,2
97925,633805,3
97927,621596,3
97928,265739,3
97929,561717,4
97930,265739,4
97931,663520,5
97932,194073,4
97933,663568,4
97934,275,4
97935,170576,5
97936,285047,4
97937,659356,5
97938,621834,3
97939,21415,5
97940,621834,5
97941,555927,4
97942,621928,4
97943,621834,4
97944,561717,4
97945,621928,5
97946,520822,4
97947,621834,5
97948,469634,4
97949,54214,4
97950,419663,3
97951,87049,4
97952,663678,5
97953,87049,3
97954,204087,4
97955,87049,3
97956,389167,4
97957,117514,3
97958,365215,5
97959,389167,3
97960,68816,3
97961,389167,2
97963,526207,5
97964,66405,2
97965,649022,3
97966,193485,3
97967,458774,2
97968,661189,4
97969,582665,4
97970,533098,4
97971,621928,3
97972,533098,5
97974,81745,4
97975,132757,3
97976,512715,4
97977,648041,5
97978,621928,4
97979,132757,5
97980,199113,3
97981,554893,4
97982,621928,4
97983,265739,2
97984,586613,5
97985,325135,1
97986,562272,5
97987,193485,3
97988,389167,4
97989,642402,2
97990,63644,5
97991,577921,4
97992,642402,3
97993,607017,4
97994,271270,3
97995,638991,1
97996,367240,4
97997,647250,4
97998,317083,5
97999,390477,5
98000,610133,3
98001,480494,4
98002,595786,4
98003,564209,5
98004,557228,1
98005,577921,4
98006,400560,2
98007,227945,4
98008,32910,4
98009,411605,1
98010,648041,5
98011,548934,4
98012,480494,4
98013,81745,4
98014,660014,3
98015,480494,4
98016,660014,2
98017,511327,4
98018,10288,5
98019,660374,3
98020,653263,4
98021,302726,5
98022,302726,2
98023,653526,4
98024,105626,4
98025,119898,4
98026,664018,5
98027,108618,4
98028,214844,4
98029,116151,5
98030,480494,3
98031,480494,4
98032,640906,5
98033,602389,3
98034,664200,5
98035,664218,5
98036,463418,4
98037,609040,3
98038,615652,5
98039,664018,4
98040,187998,3
98041,45995,3
98042,576987,4
98043,185786,1
98044,557449,5
98045,343092,5
98046,647250,4
98047,561645,4
98048,463418,5
98049,20652,4
98050,81745,4
98051,466477,3
98052,27764,1
98053,561645,4
98054,218945,1
98055,199113,3
98056,641794,3
98057,621834,4
98058,646422,4
98059,285320,4
98060,636156,3
98061,663997,5
98062,621834,4
98063,249928,5
98064,409336,4
98065,641971,5
98066,85151,4
98067,325030,5
98068,621834,5
98069,664390,3
98070,664390,3
98071,437281,2
98072,437281,4
98073,16694,3
98074,437281,5
98075,621834,5
98076,437281,5
98077,656622,5
98078,448739,3
98079,640906,5
98080,329981,4
98081,621834,5
98082,77860,4
98083,417008,1
98084,621834,3
98085,413001,3
98086,629281,4
98087,81453,5
98088,50324,5
98089,32914,5
98090,570544,5
98091,300367,5
98092,21415,4
98093,629281,4
98094,621834,4
98095,185786,5
98096,90320,4
98097,26544,3
98098,633805,3
98099,624112,3
98100,294578,3
98101,237832,4
98102,26544,4
98103,633805,2
98104,425714,4
98105,636156,3
98106,633805,3
98107,653642,3
98108,132757,4
98109,26544,3
98110,291510,4
98111,533098,4
98112,389167,4
98113,458774,4
98114,458774,2
98115,664570,4
98116,627861,4
98117,123588,3
98118,653402,5
98119,458774,3
98120,602002,4
98121,458774,3
98122,458774,3
98123,458774,4
98124,170576,2
98125,520822,2
98126,373900,2
98127,373900,4
98128,643216,4
98129,664616,5
98130,373900,2
98131,458774,3
98132,123588,3
98133,6136,4
98134,85524,3
98135,85524,3
98136,85524,3
98137,85524,1
98138,85524,4
98139,238878,5
98140,486648,4
98141,486648,3
98142,497875,2
98143,185786,4
98144,480494,4
98145,618590,2
98146,50559,4
98147,187446,3
98148,455469,3
98149,621834,4
98150,55510,4
98151,664417,5
98152,561717,5
98153,419663,3
98154,633474,1
98155,194427,4
98156,577921,4
98157,47307,4
98158,24203,5
98159,577921,3
98160,577921,3
98161,296373,4
98162,16694,3
98163,488971,3
98164,577921,3
98165,577921,3
98166,664881,3
98167,61034,3
98168,664881,4
98169,577921,4
98170,231309,3
98171,664945,4
98172,640906,5
98173,577921,4
98174,470955,4
98175,653549,3
98176,577921,3
98177,237832,5
98178,577921,4
98179,317083,4
98180,577921,5
98181,577921,5
98182,643260,3
98183,577921,3
98184,577921,5
98185,577921,4
98186,594629,3
98187,58088,5
98188,277192,4
98189,635213,5
98190,38718,4
98191,484732,3
98192,635611,4
98193,361295,1
98194,37595,4
98195,641593,4
98196,659590,3
98197,361295,5
98198,184127,3
98199,361295,4
98200,389167,3
98201,361295,4
98202,94648,4
98203,238878,4
98204,361295,3
98205,17257,4
98206,171967,3
98207,531596,5
98208,587150,3
98209,587150,4
98210,594664,5
98211,361295,3
98212,587150,3
98213,587150,3
98214,587150,3
98215,587150,3
98216,617999,4
98217,438039,4
98218,647308,5
98219,42805,4
98220,566036,3
98221,501066,5
98222,665135,5
98223,568488,3
98224,665157,5
98225,420129,4
98226,480295,5
98227,661024,5
98228,91555,4
98229,109569,5
98230,303573,5
98231,610250,5
98232,170550,4
98233,271270,4
98234,610250,4
98235,640058,5
98236,664565,4
98237,610250,3
98238,594629,2
98239,665326,5
98240,486648,4
98241,604461,5
98242,599476,4
98243,636033,4
98244,265,4
98245,241688,5
98246,281511,1
98247,466477,3
98248,338854,4
98250,602389,5
98251,664871,4
98252,83189,4
98253,665134,5
98254,83189,3
98255,5200,3
98256,83189,5
98257,275863,5
98258,665462,5
98259,15232,3
98261,663273,4
98262,83189,3
98263,567763,1
98264,19854,3
98265,57528,2
98266,625660,1
98267,576987,4
98268,297282,5
98269,176989,4
98270,2040,4
98272,425118,4
98273,65275,4
98274,179870,4
98275,48647,5
98276,9086,2
98277,362552,5
98278,648177,4
98279,179380,3
98280,507216,4
98281,179380,5
98282,526939,4
98283,179380,4
98284,179380,4
98285,152968,5
98286,37353,4
98287,179380,4
98288,179380,4
98289,26544,3
98290,179380,4
98291,363249,5
98292,179380,4
98293,83189,3
98294,179380,4
98295,63488,4
98296,592809,5
98297,262194,3
98298,505375,4
98299,44653,3
98300,480295,4
98301,651955,3
98302,652158,4
98303,661105,5
98304,327042,2
98305,141341,5
98306,657553,5
98307,32669,3
98308,179380,3
98309,66742,5
98310,7917,3
98311,179380,3
98312,656036,1
98313,252341,3
98314,179380,3
98315,449675,4
98316,656036,4
98317,665047,4
98318,83346,4
98319,629954,5
98320,665397,4
98322,663678,5
98323,478512,5
98324,621834,4
98325,648402,3
98326,665777,4
98327,333901,3
98329,306042,5
98330,306042,5
98331,621834,4
98332,294578,3
98333,179380,5
98334,10288,4
98335,179380,5
98336,179380,4
98337,621834,4
98338,179380,4
98339,471543,4
98340,560910,4
98341,621834,5
98342,621834,5
98343,471543,3
98344,634245,4
98345,67061,3
98346,471543,3
98347,203381,3
98348,666133,4
98349,635777,4
98350,244669,2
98351,635777,5
98353,100450,3
98354,285047,3
98355,566323,5
98356,635777,5
98357,654856,3
98358,437172,1
98359,295506,4
98360,666194,5
98361,456754,4
98362,265739,3
98363,265739,3
98364,38172,3
98365,21415,3
98366,21415,3
98367,128904,4
98368,21415,3
98369,21415,5
98370,21415,4
98371,21415,3
98372,21415,4
98373,21415,3
98374,21415,2
98375,652560,5
98376,92939,5
98377,561717,3
98378,639228,4
98379,2034,5
98380,440745,4
98381,122065,3
98382,325011,3
98383,666354,5
98384,642402,2
98385,83230,4
98386,332538,4
98387,471543,4
98388,121209,4
98389,629281,5
98390,43776,1
98391,435292,5
98392,10168,4
98393,5469,4
98394,661062,3
98395,666457,4
98396,65275,5
98397,205971,4
98398,666457,2
98399,94289,5
98400,437281,5
98401,561717,4
98402,72810,4
98403,333175,5
98404,561717,1
98405,604091,4
98406,621928,4
98407,105626,4
98408,601502,1
98409,221436,5
98410,639228,3
98411,498321,5
98412,666550,4
98413,85151,3
98414,5,5
98415,598540,4
98416,512715,5
98417,512715,5
98418,639228,5
98419,183320,4
98420,621928,3
98421,576662,5
98422,84787,4
98423,619755,5
98424,641955,5
98425,608971,2
98426,577921,3
98427,625687,4
98428,215320,5
98429,22965,5
98430,621928,4
98431,440259,3
98432,170576,3
98433,666746,5
98434,577921,1
98435,639228,4
98436,461494,4
98437,607608,5
98438,644925,4
98439,365884,4
98440,7222,3
98441,596660,3
98442,263785,4
98443,498321,5
98444,539529,5
98445,88076,4
98447,316636,2
98448,14020,3
98449,666831,3
98450,34147,4
98451,50413,3
98452,457393,5
98453,179346,5
98454,640656,4
98455,211315,4
98456,507216,4
98457,463377,3
98458,620932,4
98459,577921,5
98460,587770,4
98461,659043,4
98462,64519,1
98463,398894,5
98464,650757,4
98465,428602,3
98466,610250,4
98467,577921,5
98468,642402,4
98469,498321,4
98470,577921,4
98471,194374,1
98472,577921,3
98473,645006,4
98474,241946,4
98475,454634,4
98476,577921,4
98477,561717,4
98478,577921,3
98480,561717,4
98481,66618,3
98482,319363,4
98483,577921,4
98484,561717,3
98485,554893,4
98486,161512,5
98487,577921,5
98488,666257,4
98489,440442,5
98490,123720,5
98491,353706,5
98492,277192,5
98493,594629,4
98494,129176,3
98496,577921,4
98497,658224,4
98498,32669,5
98499,400560,5
98500,577921,4
98501,400560,2
98502,577921,3
98503,179380,3
98504,105626,4
98505,256942,1
98506,37595,3
98507,221436,4
98508,198180,5
98509,621802,1
98510,667093,5
98511,66742,3
98512,652907,4
98513,621633,4
98514,105626,1
98515,517685,5
98516,280909,4
98517,636033,3
98518,105626,4
98519,213133,3
98520,197786,4
98521,179380,2
98522,179380,2
98523,63762,4
98525,667239,5
98526,43533,4
98527,510396,5
98528,594629,4
98529,179380,3
98530,179380,3
98531,179380,3
98532,179380,3
98533,179380,3
98534,667311,5
98535,455394,5
98536,179380,3
98537,596731,5
98538,179380,2
98539,325030,4
98540,51911,5
98541,179380,4
98542,561645,4
98543,661062,4
98544,80195,4
98545,21042,4
98546,32669,3
98547,374436,5
98548,179380,4
98549,561717,3
98550,198180,5
98551,489609,5
98552,198180,5
98553,561717,4
98554,198180,5
98555,3,5
98556,198180,4
98557,308005,4
98558,561645,4
98559,534894,5
98560,509830,3
98561,561645,4
98562,594629,3
98564,355801,4
98565,666550,3
98566,646747,5
98567,639709,4
98568,561645,4
98569,378906,2
98570,414,4
98571,198180,5
98572,561645,3
98573,667509,1
98574,617999,4
98575,588453,5
98576,561645,4
98577,667517,4
98578,561645,4
98579,561645,2
98580,32669,4
98581,561645,4
98582,172684,5
98583,634673,5
98584,463377,4
98585,561717,5
98586,62775,4
98587,626433,1
98588,611933,4
98589,22965,5
98590,276626,5
98591,16401,4
98592,633805,4
98593,219481,3
98594,105626,4
98595,645573,4
98596,52098,4
98597,585490,4
98598,428070,5
98599,65275,3
98600,667190,4
98601,642011,4
98602,409673,4
98603,112926,2
98604,471543,5
98605,179380,4
98606,587766,4
98607,66742,4
98608,84232,4
98609,179380,4
98610,665497,4
98611,120492,4
98612,316069,5
98613,130673,5
98614,120492,5
98615,297282,5
98616,269615,4
98617,105626,4
98618,561717,4
98619,667512,4
98620,667512,5
98621,381647,5
98622,197270,4
98623,96273,4
98624,667512,4
98625,624370,5
98626,561717,4
98627,96273,3
98628,631332,5
98629,96273,1
98630,96273,3
98631,561717,3
98632,96273,4
98633,48309,3
98634,96273,2
98635,425714,4
98636,561717,4
98637,378906,5
98638,626962,3
98639,381829,4
98640,624641,4
98641,561717,2
98642,651338,5
98643,414013,5
98644,225586,3
98645,654981,2
98646,19248,5
98647,224868,5
98648,667666,5
98649,193485,4
98650,193485,2
98651,619767,5
98652,124032,4
98653,643109,3
98654,179380,2
98655,412699,2
98656,470130,3
98657,262968,3
98658,634245,1
98659,470130,4
98660,179380,5
98661,412092,4
98662,18053,4
98663,57949,5
98664,587150,2
98665,587150,3
98666,67061,4
98667,587150,3
98669,587150,3
98670,652145,4
98671,587150,3
98673,587150,3
98676,587150,3
98678,587150,3
98682,587150,3
98686,587150,3
98691,587150,3
98692,587150,4
98694,587150,3
98696,587150,3
98698,587150,4
98700,587150,3
98701,587150,3
98702,587150,3
98703,587150,3
98704,67061,4
98705,641779,4
98706,18720,5
98707,123588,3
98708,194427,3
98709,123588,3
98710,665434,4
98711,665434,4
98712,665434,5
98713,665434,4
98714,560910,5
98715,665434,5
98716,664723,4
98717,664723,4
98719,668049,4
98720,431817,3
98721,182157,5
98722,634658,5
98723,317083,5
98725,647147,4
98726,26544,4
98728,317083,5
98729,554893,4
98730,37438,3
98731,543599,3
98732,666006,5
98733,543599,4
98734,668112,5
98735,543599,3
98736,543599,4
98737,515129,3
98738,14506,3
98739,543599,4
98740,14506,4
98741,228810,4
98742,14506,4
98743,543599,2
98744,495545,2
98745,78800,4
98746,543599,4
98747,543599,3
98748,472991,2
98749,543599,3
98750,668128,4
98751,543599,5
98752,667349,5
98753,658893,3
98754,543599,5
98755,543599,4
98756,476003,2
98757,647558,4
98758,658893,3
98759,543599,4
98760,543599,5
98761,543599,4
98762,428368,5
98763,103291,5
98764,265,4
98765,521817,4
98766,621470,4
98767,668260,5
98768,573887,5
98769,668303,5
98770,424936,4
98771,664703,4
98772,666643,5
98773,647558,4
98774,611122,3
98775,428368,3
98776,647558,4
98777,614535,5
98778,647558,4
98779,534894,3
98780,275863,5
98781,300367,4
98782,517085,5
98783,517085,3
98784,194427,4
98785,5,4
98786,561717,4
98787,520822,4
98788,119106,3
98789,389167,3
98790,290989,3
98791,517085,4
98792,259762,4
98793,67061,4
98794,602389,5
98795,642519,4
98796,525862,4
98797,560278,5
98798,567306,5
98799,472617,4
98800,614535,4
98801,407902,2
98802,535868,3
98803,647558,1
98804,100305,3
98805,280176,4
98806,8423,3
98807,122065,4
98808,149997,4
98809,637987,4
98810,228321,4
98811,419439,5
98812,668507,4
98813,122405,3
98814,582829,3
98815,194427,4
98816,126532,5
98817,531949,3
98818,635691,4
98819,582829,4
98820,140603,4
98821,645006,4
98822,70514,5
98823,601502,4
98824,387448,4
98825,38639,5
98826,149681,5
98827,67061,4
98828,614725,3
98829,349595,3
98830,123064,1
98831,217050,4
98832,668223,5
98833,651338,5
98834,647558,4
98835,67061,4
98836,32669,5
98837,203193,4
98838,194427,3
98839,620932,4
98840,283453,2
98841,625589,2
98842,67061,4
98843,578275,5
98844,123064,5
98845,635691,3
98846,555003,5
98847,78499,4
98848,534894,4
98849,60656,3
98851,520822,2
98852,62634,5
98853,274050,4
98854,666127,5
98855,621834,5
98856,441483,3
98857,661618,4
98858,648177,4
98859,159116,1
98860,635691,5
98861,105626,4
98862,335716,4
98863,567767,4
98864,427856,3
98865,488971,5
98866,218994,3
98867,85685,2
98868,649829,5
98869,545612,4
98870,414528,4
98871,125807,4
98872,667350,5
98873,643109,5
98874,668820,5
98875,233901,4
98876,265739,5
98877,338044,4
98879,325791,4
98880,332456,1
98881,616962,4
98882,668866,1
98883,383871,4
98884,125093,5
98885,661618,5
98886,239473,4
98887,326086,3
98888,218116,5
98889,525987,4
98890,657935,3
98891,520822,5
98892,293823,4
98893,96797,4
98894,218945,5
98895,191404,5
98896,640900,5
98897,635691,3
98898,668934,3
98899,668943,3
98900,218048,4
98901,294972,5
98902,610886,3
98903,577921,3
98904,402167,1
98905,668916,5
98906,577921,5
98907,667512,5
98908,668971,5
98909,539832,4
98910,7783,4
98911,549473,4
98912,184127,4
98913,114903,4
98914,567306,5
98915,614862,4
98916,594629,4
98917,618580,3
98918,668934,4
98919,561645,4
98920,577921,4
98921,668934,3
98922,645442,4
98923,553841,1
98924,618580,2
98925,668128,4
98926,668934,1
98927,114495,3
98928,620932,3
98929,72473,5
98930,635184,5
98931,669092,4
98932,669123,4
98933,530130,4
98935,341886,4
98936,646315,5
98937,166636,3
98938,669080,3
98939,109281,1
98940,23188,4
98941,99284,2
98942,613983,4
98943,166636,4
98944,205971,4
98945,40088,2
98946,65275,4
98947,32991,5
98948,546123,4
98949,668128,5
98950,57528,4
98951,65275,4
98952,374436,3
98953,31026,2
98954,137163,4
98955,669182,5
98956,597979,4
98957,275863,5
98958,193980,3
98959,633805,4
98960,521777,4
98961,193980,4
98962,543599,4
98963,64566,4
98964,291510,4
98965,621834,4
98966,66405,4
98967,440654,3
98968,193980,5
98969,543599,4
98970,391989,4
98971,193980,4
98972,5794,3
98973,370800,3
98974,88832,4
98976,543599,3
98977,217217,4
98978,64566,2
98979,72597,1
98980,648041,5
98981,156141,2
98982,7917,4
98983,101143,5
98984,238878,4
98985,209923,2
98986,582829,3
98987,624112,3
98988,99445,5
98989,249427,5
98990,669343,1
98991,88832,2
98993,483810,4
98994,543599,3
98995,657935,5
98996,204339,1
98997,119080,3
98998,667512,4
98999,543599,3
99000,120492,3
99001,321686,1
99002,656274,4
99003,667512,4
99004,669309,5
99005,667512,5
99006,293878,4
99007,667512,4
99008,100651,1
99009,667512,5
99010,21042,4
99011,649666,1
99012,667512,5
99013,430865,3
99014,388375,4
99015,35123,5
99016,57117,4
99017,666643,5
99018,302906,4
99019,583319,2
99020,231400,5
99021,654981,3
99022,462115,4
99023,650660,4
99024,398717,1
99025,654981,2
99026,462115,2
99027,420591,3
99028,534894,3
99029,251464,5
99030,420591,1
99031,669441,1
99032,669431,4
99033,420591,4
99034,63762,4
99035,610664,5
99036,42689,3
99037,63762,5
99038,503253,5
99039,71095,5
99040,668397,4
99041,669431,5
99042,420591,4
99043,642402,2
99044,317083,2
99045,106348,4
99046,346272,3
99047,599116,5
99048,66618,3
99049,302726,4
99050,275863,5
99051,618580,4
99052,520822,3
99053,561717,4
99054,85837,4
99055,10568,5
99056,561717,5
99057,561717,3
99058,349595,4
99059,244669,4
99060,561717,5
99061,85837,4
99062,239840,5
99063,427856,3
99064,561717,3
99065,231309,4
99066,244669,4
99067,231309,4
99068,666685,4
99069,256345,1
99070,158712,2
99071,621834,4
99072,158712,5
99073,272556,4
99074,170576,5
99075,231309,5
99076,231309,3
99077,621834,5
99078,214010,4
99079,85837,5
99080,634129,2
99081,272556,1
99082,634129,3
99083,639228,3
99084,634129,1
99085,516598,4
99086,16744,3
99087,650901,5
99088,85837,5
99089,194427,3
99090,642014,3
99091,193980,5
99092,221346,1
99093,631131,1
99094,280176,4
99095,593202,4
99096,118312,2
99097,39078,3
99098,39078,2
99099,39078,3
99100,152375,4
99101,39078,2
99102,637774,2
99103,449675,4
99104,78499,5
99105,246000,4
99106,125169,5
99107,419934,4
99108,620932,2
99109,373900,2
99110,373900,2
99111,428779,1
99112,104834,3
99113,649829,4
99114,337693,3
99115,225806,4
99116,225806,4
99117,225806,4
99118,460754,5
99119,158712,1
99120,225806,5
99121,225806,4
99122,93430,3
99123,419180,3
99124,645860,4
99125,255015,3
99126,238878,4
99127,159626,4
99128,123588,4
99129,125807,2
99130,125807,4
99131,567618,4
99132,549473,2
99133,612887,5
99134,649498,4
99135,414528,3
99136,554893,3
99137,639228,5
99138,670047,4
99139,565279,3
99140,182157,4
99141,670130,4
99142,174325,5
99143,590967,4
99144,669350,5
99145,287557,5
99146,52402,4
99147,476558,4
99148,237832,5
99149,153546,5
99151,322245,5
99163,565279,4
99164,123588,4
99179,389167,5
99180,325030,5
99181,565279,4
99182,533685,4
99183,100305,4
99184,658070,3
99185,302906,5
99186,193494,2
99187,660143,4
99188,617572,3
99189,598540,4
99190,337693,4
99191,278291,2
99192,614535,5
99193,582975,4
99194,261904,3
99195,667517,2
99196,179554,4
99197,231309,4
99198,88832,2
99199,366679,3
99200,389167,5
99201,661280,5
99202,635640,4
99203,401327,3
99204,207543,5
99205,642063,4
99206,132757,4
99207,179554,5
99208,670425,2
99209,330640,4
99210,670440,4
99211,125807,4
99212,620932,4
99213,32669,1
99214,287786,4
99215,606595,5
99216,370887,4
99217,52666,4
99218,32243,5
99219,80195,3
99220,225806,5
99221,561645,4
99222,51600,2
99223,368086,4
99224,440686,3
99225,506525,4
99226,627933,4
99227,37999,1
99228,625589,4
99229,649829,4
99230,65275,4
99231,561645,3
99232,647308,3
99233,58452,4
99234,561645,4
99235,32991,4
99236,89001,4
99237,642063,1
99238,448180,4
99239,636810,5
99240,561645,3
99241,50527,1
99242,49008,4
99243,321686,4
99244,670431,4
99245,279327,2
99246,429641,1
99247,279327,4
99248,279327,4
99249,459,4
99250,554893,2
99251,279327,4
99252,591373,5
99253,279327,4
99254,279327,3
99255,279327,3
99256,279327,4
99257,325030,4
99258,225806,4
99259,594629,3
99260,279327,2
99261,378906,2
99262,279327,3
99263,279327,2
99264,225806,4
99265,357619,5
99266,279327,4
99267,279327,3
99268,279327,3
99269,49031,3
99270,163592,4
99271,119776,4
99272,434603,5
99273,357619,2
99274,225806,4
99275,448739,3
99276,625589,4
99277,614535,4
99278,80195,4
99279,239632,4
99280,185835,3
99281,647509,4
99282,316636,3
99283,670657,4
99284,225806,4
99285,225806,4
99286,667512,4
99287,174504,4
99288,457393,5
99289,457393,5
99290,225806,4
99291,500720,5
99293,165754,3
99294,285544,1
99295,446313,4
99296,635691,4
99297,26857,4
99298,55411,1
99299,371795,5
99300,670759,4
99301,26857,3
99302,333901,5
99303,583319,4
99304,635691,5
99305,284200,2
99306,448739,3
99307,194427,4
99308,440259,4
99309,480494,3
99310,389167,5
99311,654110,3
99312,21717,1
99313,81745,2
99314,43776,4
99315,646211,5
99316,26857,3
99317,285047,5
99318,224649,3
99319,485972,5
99320,29178,5
99321,429943,4
99322,283453,3
99323,750,4
99324,126283,4
99325,507216,3
99326,300729,3
99327,79534,3
99328,561717,4
99329,123588,5
99330,126283,4
99331,561645,5
99332,231309,3
99333,51600,3
99334,618580,3
99335,561717,5
99336,120492,5
99337,561717,4
99338,26857,4
99339,48796,3
99340,137386,4
99341,631131,4
99342,177900,2
99343,104392,5
99344,561717,3
99345,53988,1
99346,640258,4
99347,614725,4
99348,661250,5
99349,561645,3
99350,669396,5
99351,471543,3
99352,156141,4
99354,561645,3
99355,162349,4
99356,237832,4
99357,654049,4
99358,549473,2
99359,44482,3
99360,561717,4
99361,471543,4
99362,419180,5
99363,231138,4
99364,218945,4
99365,138653,5
99366,561717,3
99367,561645,4
99368,561717,4
99369,561645,3
99370,561717,3
99371,561645,2
99372,40865,4
99373,561717,5
99374,2278,4
99375,561645,3
99376,371281,4
99377,502763,4
99378,52402,4
99379,561645,4
99380,383156,5
99381,371281,2
99382,105626,5
99383,657935,3
99384,179554,5
99385,215902,4
99386,464593,2
99387,664937,5
99388,83189,4
99389,448061,5
99390,208518,4
99391,321686,5
99392,61376,1
99393,321686,5
99394,664846,4
99395,671163,4
99396,75377,4
99397,455786,5
99398,256200,4
99399,81745,3
99400,117430,2
99401,627773,4
99402,153546,4
99403,604453,5
99404,357619,5
99405,15232,4
99406,661062,4
99407,144573,3
99408,285544,5
99409,321406,4
99410,55411,5
99411,92618,2
99412,627422,4
99413,457040,4
99414,654110,5
99415,349595,4
99416,267541,5
99417,170576,2
99418,285544,5
99419,391066,1
99420,177484,3
99421,349595,4
99422,15232,5
99423,285544,5
99424,484732,4
99425,620932,5
99426,571392,5
99427,391066,4
99428,32185,5
99429,132757,4
99430,15232,5
99431,96273,2
99432,96273,4
99433,521485,4
99435,414528,4
99436,621834,3
99437,259762,2
99438,15232,5
99439,58452,4
99440,634245,4
99441,366639,5
99442,317083,2
99443,621834,5
99444,655186,5
99445,488683,4
99446,117430,2
99447,51312,4
99448,488683,4
99449,541111,4
99450,671307,3
99451,480494,4
99452,244669,3
99453,627049,4
99454,294578,3
99455,436899,4
99456,627049,3
99458,244669,4
99459,179554,2
99460,117430,4
99461,651955,5
99462,244669,4
99463,660143,3
99464,34416,4
99465,438881,1
99466,158091,5
99467,81745,4
99468,561645,4
99469,438881,1
99470,587150,3
99471,561645,4
99472,621834,3
99473,572327,5
99474,572327,5
99475,659590,3
99476,561645,3
99477,587150,3
99478,34416,4
99479,561645,5
99480,40295,3
99481,43631,4
99482,285319,4
99483,561645,4
99484,671349,5
99485,621834,3
99486,588250,4
99487,621834,4
99488,561645,3
99489,671423,5
99490,639228,3
99491,561645,5
99492,587150,3
99493,587150,4
99496,587150,3
99497,587150,3
99498,587150,3
99499,671423,5
99500,587150,1
99501,130637,4
99502,671415,4
99503,587150,4
99504,588250,2
99505,15232,4
99507,561645,5
99508,237082,3
99509,665497,4
99510,130637,5
99511,665497,4
99512,195316,4
99513,130637,4
99514,381283,4
99515,174752,4
99516,174752,4
99517,389167,4
99518,174752,4
99519,174752,4
99520,462115,4
99521,174752,3
99522,619944,3
99523,98513,4
99524,231400,5
99525,171659,5
99526,488683,4
99527,419663,3
99528,511116,4
99529,561717,5
99530,561717,3
99531,469315,5
99532,182157,4
99533,265,3
99534,670297,5
99535,105626,3
99536,204591,4
99537,164373,4
99540,43776,4
99541,259762,3
99542,671749,3
99543,470955,4
99544,259762,3
99545,182157,3
99546,262194,5
99547,374571,4
99548,660127,1
99549,671792,1
99550,671772,4
99551,594629,4
99552,671814,4
99553,262194,4
99554,671814,2
99555,577921,4
99556,594629,4
99557,262194,4
99558,274435,5
99559,182157,4
99560,57007,4
99561,512715,4
99562,125537,2
99563,172691,5
99564,670679,3
99566,262194,4
99567,598077,3
99568,512715,3
99569,512715,5
99570,635492,5
99571,318004,4
99572,7783,4
99573,542364,4
99574,57749,4
99575,533685,5
99576,564874,5
99577,598505,4
99579,55332,3
99580,81745,3
99581,559732,5
99582,259762,2
99583,125122,3
99584,172350,5
99585,169098,3
99586,49526,5
99587,21839,5
99588,32185,5
99589,169504,4
99590,549167,2
99591,666640,5
99592,671980,1
99593,228810,2
99594,632852,5
99595,55332,4
99596,671996,3
99597,662175,5
99598,621834,5
99599,561717,3
99600,576987,4
99601,651338,4
99602,479042,4
99603,224868,3
99604,642363,3
99605,419934,3
99606,670324,5
99607,185835,4
99608,326471,4
99609,261904,4
99610,169098,3
99611,429943,3
99612,663231,5
99613,633805,3
99614,355894,4
99615,639228,4
99616,512715,5
99617,205039,4
99618,374436,4
99619,376886,2
99620,74899,4
99621,549473,3
99622,302513,3
99623,79534,4
99624,66869,4
99625,427856,2
99626,79534,4
99627,672143,4
99628,302513,3
99629,621834,5
99630,594629,3
99631,94302,3
99632,671798,3
99633,571965,5
99634,659723,4
99635,672154,5
99636,182157,4
99637,62357,4
99638,660868,5
99639,45995,5
99640,128904,2
99641,661024,4
99642,639190,4
99643,607439,5
99644,136432,4
99645,525987,2
99646,141105,4
99647,329325,3
99648,574238,2
99649,672266,4
99650,638557,5
99651,672278,4
99652,670416,2
99653,212592,4
99654,663141,3
99655,228810,4
99656,81745,4
99657,314231,5
99658,657697,4
99659,653549,3
99660,428394,5
99661,419663,3
99662,477287,4
99663,155181,5
99664,117430,4
99665,439797,5
